username,userid,profile_location,created_at,text,retweet_count,source,coordinates
Kerry Byard,1271204457909379072,"Puyallup, WA",2023-01-19 15:39:02,"@espn @FO_ASchatz @VigManOnCampus @ESPNPlus Seahawks skipped a rebuild with their class, so go ahead and tell me th… https://t.co/UyKuyexcTT",0,Twitter for iPhone,
Seattle Seahawks Peeps,60922487,Seattle,2023-01-19 15:11:04,Seahawks: 4 observations about DK Metcalf's 2022 season https://t.co/xOkKUeVqGP,0,FANpeeps.com,
Aizaz Rasheed,1100474643184406528,"Woodinville, WA",2023-01-19 15:04:53,Jason Whitlock predicted Seahawks blowing out Denver in SB48 - that was the last sane thing he said and then the wo… https://t.co/5MPBunVrqw,0,Twitter for iPhone,
Aizaz Rasheed,1100474643184406528,"Woodinville, WA",2023-01-19 15:03:14,And teams know this - look at the 49ers - so much of their money is tied up in void years - Seahawks actually shoul… https://t.co/2XPLYnYq6a,0,Twitter for iPhone,
Field Gulls,23483385,"Seattle, WA",2023-01-19 15:00:54,Film Review: Breaking down Brock Purdy’s three touchdown passes vs. Seahawks https://t.co/7GUNlNGOwT,1,Chorus publishing platform,
The Seahawks Wire,796447999962574848,"Seattle, WA",2023-01-19 15:00:38,Knee surgery still a possibility for Seahawks tight end Will Dissly https://t.co/JUjhvR2f3K,1,Jetpack.com,
Liz Mathews 🎃,28575531,"Seattle, Washington",2023-01-19 15:00:36,Knee surgery still a possibility for Seahawks tight end Will Dissly https://t.co/0nOMkMzgT7,0,Jetpack.com,
Ms. Kiki 🦢🏴󠁧󠁢󠁷󠁬󠁳󠁿🇺🇸,4842841664,Seattle,2023-01-19 14:42:05,@JOSH_GORDONXII Seattle supports you! Whether it's Seahawks or Sea Dragons-you are in the right place.,0,Twitter for Android,
Seattle Seahawks Peeps,60922487,Seattle,2023-01-19 14:11:06,Pre-Snap Reads 1/19: Seahawks offseason previews https://t.co/0KTYRCNMge,0,FANpeeps.com,
The Seahawks Wire,796447999962574848,"Seattle, WA",2023-01-19 14:00:41,Seahawks RB Rashaad Penny ‘making good progress’ with ankle injury https://t.co/E1whdGiQLe,1,Jetpack.com,
Liz Mathews 🎃,28575531,"Seattle, Washington",2023-01-19 14:00:40,Seahawks RB Rashaad Penny ‘making good progress’ with ankle injury https://t.co/Oj5CAWI9ql,0,Jetpack.com,
Field Gulls,23483385,"Seattle, WA",2023-01-19 14:00:38,Pre-Snap Reads 1/19: Seahawks offseason previews https://t.co/jGSiILduAe,0,Chorus publishing platform,
KOMO News,16086928,"Seattle, WA",2023-01-19 14:00:31,"The Seattle Seahawks locked up one of their potential free agents, signing Pro Bowl kicker Jason Myers to a four-ye… https://t.co/cAs9srVNwi",0,TweetDeck,
Seattle Seahawks Peeps,60922487,Seattle,2023-01-19 13:11:20,Seahawks sign K Jason Myers to $21M extension https://t.co/MR5GW3w3mq,0,FANpeeps.com,
The Seahawks Wire,796447999962574848,"Seattle, WA",2023-01-19 13:00:11,Seattle Seahawks linebacker Jordyn Brooks is slated to undergo knee surgery in the next couple of days to repair hi… https://t.co/Zd0k2vcpCc,0,True Anthem,
rob.. 🫵 👊🏼 🤝,1196085498558603264,"Seattle, WA",2023-01-19 12:54:23,Even though I love the 3-4. Seahawks should go back to the 4-3. Sign Hargrove or Payne in the middle. Release  Harr… https://t.co/2qSerf8SmW,0,Twitter Web App,
Jeremy Oswald,199847049,Puget Sound,2023-01-19 09:21:23,@casabonita23 @richeisen @Seahawks @GenoSmith3 @PeteCarroll Yeah. because sticking around after that sham of an inv… https://t.co/8J3zSGvVmB,0,Twitter for iPhone,
Hawksunited,1369977918957494273,"Seattle, WA",2023-01-19 09:12:50,"#Seahawks gave a new four-year, $21.1 million deal worth up to $22.6 million with incentives to kicker Jason Myers,… https://t.co/2i2Bfsmmsv",0,Twitter for iPhone,
The Seahawks Wire,796447999962574848,"Seattle, WA",2023-01-19 09:00:08,"Carroll says the most obvious gap is the defensive front seven, where San Francisco is absolutely loaded.  https://t.co/Gs3blyDTLf",0,True Anthem,
Joel Smith,6600152,"Seattle, WA",2023-01-19 08:19:39,What Seahawks video would you like to see next?,0,Twitter Web App,
Anthony DeLapp,2568104706,Seattle ,2023-01-19 08:06:44,"Seahawks make Jason Myers second highest-paid kicker with four-year, $21.1 million extension",1,Twitter for iPhone,
Chris Cluff,545797200,"Seattle, WA",2023-01-19 07:38:54,"Recoveries for Adams, Brooks, Dissly, Mone sound like they all could go into #Seahawks training camp or longer https://t.co/j45IJcm3hG",1,Twitter Web App,
Jonathan,788537704132718592,"Seattle, WA",2023-01-19 07:15:22,@freezesports1 ALL SEAHAWKS FANS SAY NO! #Seahawks,0,IFTTT,
Chelsea Vanessa Hernandez,3872727866,"Seattle, WA",2023-01-19 07:14:13,@drewmikkelsenk5 @ChrisEgan5 @Seahawks 😂this cracked me up!,0,Twitter Web App,
MazvitaMaraire,864560556,seattle,2023-01-19 07:09:37,Myers now second highest kicker behind Ravens JustinTucker https://t.co/hDsQStpa35,0,Twitter for iPhone,
Blitz the Seahawk,199390200,"Seattle, Washington",2023-01-19 06:41:07,@freezesports1 ALL SEAHAWKS FANS SAY NO!,24,Twitter for iPhone,
Brandon L Rowe,621556687,Tacoma,2023-01-19 06:39:07,@D_Traitor @Seahawks @JayMy_31 Shut up!  He had a great year.  Haushka was only good from 40 yrs or less.,0,Twitter for iPhone,
Daryl Thomas,773992559039381505,"Tacoma, WA",2023-01-19 06:38:43,"@LizardLarrythe @freezesports1 Why the #drewlock shade, but #kringles are odd I would have went for #curds… https://t.co/jiHqtGouZ8",0,Twitter Web App,
Dave Swart,2650097172,"Des Moines, WA",2023-01-19 06:36:09,@Seahawks @JayMy_31 That's good news!,0,Twitter for Android,
Nate Heath aka Soupy Sales,30534608,Seattle WA,2023-01-19 06:21:02,@hawk_lovr My all-time favorite Seahawks game. I was there. Could not believe how many people left before the comeb… https://t.co/Su75p519mo,0,Twitter Web App,
Noah Gregg,327121513,"Tacoma, WA",2023-01-19 06:16:55,@SeaHawkersPod LOLLLLLL!!!!!! Who thinks up these fake trades? Seahawks laugh the Packers out of the room.,0,Twitter for iPhone,
The Seahawks Wire,796447999962574848,"Seattle, WA",2023-01-19 06:00:10,"While the season is now over, Seahawks fans may actually have cause to be even more excited about their team.  https://t.co/3btpKcyiBm",0,True Anthem,
Madison Wade,303624157,"Seattle, WA",2023-01-19 05:52:29,"It takes a lot of work to put on a new show and this team did it! 

We just wrapped up the last episode of… https://t.co/JNZcQBUuy8",1,Twitter for iPhone,
"Mike Salk, Seattle Sports Station",25554667,"Seattle, WA",2023-01-19 05:45:30,"How cool would it be to just causally drop that ""I was part of a legendary defense?""

@KJ_WRIGHT34 can (and did) wh… https://t.co/jd1kIff4qe",1,TweetDeck,
Seattle Sports,22961177,"Seattle, Washington",2023-01-19 05:37:00,"The #Seahawks ongoing defensive struggles have gnawed at Pete Carroll, which is why he was quick to take ownership… https://t.co/LVBeMkAGeq",1,TweetDeck,
Coach Mel Wells 🏈 🦅,940581852,"Kent, Washington",2023-01-19 05:35:28,Where u get one of those?? Asking for a friend … @Seahawks https://t.co/xi8bIli1gS,0,Twitter for iPhone,
XCFL Seattle Seahawks,1495968703934046212,"Seattle, WA",2023-01-19 05:30:32,"First Five Weeks - Elite

Last Two Weeks - HORRIFIC. 

Onto Week 9. 

#Seahawks
@XCFLNetwork",1,TweetDeck,
Lets go Seahawks 🇺🇦,95503472,"Seattle, WA",2023-01-19 05:26:33,"@freezesports1 counter proposal:

for seahawks to take Aaron Rodgers, Packers send their 2023 &amp; 2024 2nd round to Seahawks. #Seahawks",0,Twitter Web App,
John Fraley,892784155,Seattle,2023-01-19 05:23:16,That Seahawks-Packers NFCCG comeback was so full of drama that somehow nobody talks about this play https://t.co/9Y4KhKp32C,75,Twitter Web App,
CJ,1233440675326115840,"Seattle, WA",2023-01-19 05:15:17,@Seahawks @JayMy_31 Jason didnt want to resign with the Hawks on Madden 23.,0,Twitter for Android,
Jonathan,788537704132718592,"Seattle, WA",2023-01-19 05:14:02,Yes Sir!  Congrats my man! https://t.co/UbzbU6XqAM #Seahawks,0,IFTTT,
Seattle Sports,22961177,"Seattle, Washington",2023-01-19 05:12:00,"Could the #Seahawks consider moving on from Jamal Adams after he missed all but one game in 2022?

""He will be a co… https://t.co/qPJzX2w7Ae",0,TweetDeck,
Seattle Sports,22961177,"Seattle, Washington",2023-01-19 04:48:00,"Now that the season is over, @michaelbumpus5 breaks down all three phases to grade the #Seahawks offense, defense a… https://t.co/0k8gQaOWbA",1,TweetDeck,
Coach Red,411186251,"Seattle, WA",2023-01-19 04:45:29,New episode is live. Myself and @killincain give out our grades to the 2022 Seahawks draft class. What did your fav… https://t.co/87NiD8PdbA,0,Twitter for iPhone,
Blitz the Seahawk,199390200,"Seattle, Washington",2023-01-19 04:42:36,Yes Sir!  Congrats my man! https://t.co/CwqP0p9bXL,10,Twitter for iPhone,
Shaun Williams,19306892,"Bellevue, WA",2023-01-19 04:42:24,4 Seahawks who may have lost their jobs in loss to 49ers https://t.co/PlVNgm5gLp,0,Twitter Web App,
Seattle Dissidence 🏈 🇵🇷+🇲🇽,982456653818740736,"Seattle, WA",2023-01-19 04:42:15,"Thannks you kindly.

Say it louder 🗣️🗣️ for those in the way back 👏 
#Seahawks #NFL https://t.co/u8KZ7eSe2d",0,Twitter for iPhone,
KING 5 Sports,20554999,"Seattle, WA",2023-01-19 04:36:44,"Watch the season finale of Seahawks Central tomorrow at 9:30pm on KONG!

#HomeoftheHawks https://t.co/PZEvZ5GdLl",0,Twitter Web App,
Jake Murry,44756432,Seattle,2023-01-19 04:33:23,@ChrisEgan5 @drewmikkelsenk5 @Seahawks Boom! Little dusty but will cherish forever!! https://t.co/vACuDk1L1Q,0,Twitter for iPhone,
Seattle Seahawks,1554660191806840832,"Seattle, WA",2023-01-19 04:24:46,"We lose to the stat padding Saints.

Same old story, touch Geno and he’ll fumble the football. 

DK 6/162/1 TD
KW3… https://t.co/Zbzcyfiol5",0,Twitter for iPhone,
Loose Meat Jones,1246899776240496641,"Bonney Lake, WA",2023-01-19 04:14:43,Just did a seahawks mock but ask for the results of your favorite team and i'll copypasta,0,TweetDeck,
Sea Hawkers Booster Club,2426338740,"Seattle, WA",2023-01-19 04:03:22,"🏈 Report: Seahawks give Jason Myers a 4-year, $21.1 million extension that makes him NFL's second highest-paid kick… https://t.co/3JTAqlJGOC",0,Twitter for Android,
Seattle Sports,22961177,"Seattle, Washington",2023-01-19 03:58:30,Geno Smith deserves to get paid after a Pro Bowl season. But could the #Seahawks get better faster -- and close the… https://t.co/KniklimjNd,1,TweetDeck,
Madison Wade,303624157,"Seattle, WA",2023-01-19 03:58:23,21 EPISODES OF SEAHAWKS CENTRAL! Thank you for joining us every week! Can’t wait for next season 🏈 #Seahawks… https://t.co/wacBTsUpDm,2,Twitter for iPhone,
FieldLevelMedia,844270018812493824,"Seattle, WA",2023-01-19 03:54:59,"Seahawks sign K Jason Myers to $21M extension #JasonMyers #NFL
 #Seahawks #12s  https://t.co/OnKLnbl1tZ",0,XML Feed Auto Tweet (Python),
bitteroldman,4513614014,"Redmond, WA",2023-01-19 03:53:45,@TheMikeSalk Seahawks best years were during Russ’s rookie contract.,0,Twitter for iPhone,
Seattle Times Sports,22992724,"Seattle, WA",2023-01-19 03:53:27,It’s time to look back again on the Seahawks' 2022 campaign as beat reporters @bcondotta and @A_Jude hand out their… https://t.co/dhnrvKJn2k,1,Echobox,
"Mike Salk, Seattle Sports Station",25554667,"Seattle, WA",2023-01-19 03:46:42,We know the Seahawks need to make significant upgrades to their  defensive front seven.  Some can come from the dra… https://t.co/zeH2N6PHat,4,TweetDeck,
Jaket,1567666836094996480,Seattle,2023-01-19 03:37:53,@JohnNesselroade @AdamSchefter The Seahawks had 42 offensive TD's this season. 9th in the league...,0,Twitter Web App,
Mikaela Mattes 🎙,1049018604,"Seattle, WA",2023-01-19 03:36:59,"Alright #SeaFam, we need to vote @_Tariqwoolen and @Kenneth_Walker9 for the Pepsi Zero NFL Rookie of the Year! It’s… https://t.co/8ZhQgswJYK",10,Twitter for iPhone,
michael eng,176473329,seattle,2023-01-19 03:36:28,"@SeaHawkersPod Counter offer

Seahawks get
Rodgers

Packers get

25lb sockeye salmon.",0,Twitter for Android,
Darling Wilson,327541152,"Renton, WA",2023-01-19 03:33:31,@JeremyWatlamet @DailyBroncos Y’all should look at Seahawks QB coach Dave Canales…… knows Russ and proven with Geno’s success,0,Twitter for iPhone,
MLO,1494187550952472578,"Seattle, WA",2023-01-19 03:26:32,@INDlVlDUALIST If the Seahawks were to pursue Jackson best way to do it is just sign him. I would wait to see if La… https://t.co/AQMavhDBPU,0,Twitter for iPhone,
"Jerrica, Local Sports Lesbian",812631255376281600,"Seattle, WA",2023-01-19 03:25:14,"like, this is totally a troll tweet 

but after listening to fan takes on 710 this morning about wether or not the… https://t.co/jFUrbXftkL",0,Twitter for iPhone,
Seattle Seahawks Peeps,60922487,Seattle,2023-01-19 03:11:20,Seahawks extend Jason Myers https://t.co/L5dsd2xQmi,0,FANpeeps.com,
Seattle Sports,22961177,"Seattle, Washington",2023-01-19 03:10:30,"The #Seahawks have locked up a potential free agent, signing Pro Bowl kicker Jason Myers to a four-year contract on… https://t.co/p3Vx5Su0af",1,TweetDeck,
Richard Wolfe,1066153849,"Port Orchard, WA",2023-01-19 03:06:26,@tormikes @FB_Helmet_Guy @Seahawks They will be wearing them next year. How many games I don’t know.,0,Twitter for iPhone,
Maxx0000,1427308741318172674,"University Place, WA",2023-01-19 03:05:07,@Seahawks @JayMy_31 Very cute 🌸,0,Twitter for iPhone,
josh,2015,Seattle,2023-01-19 03:03:25,"#kickForever, this is the Seahawks way https://t.co/xPl5F20l7T",0,Twitter for iPhone,
OOO (Out of Office),791780442126987264,"Seattle, WA",2023-01-19 03:01:23,@freezesports1 Tell me you wish the Packers were the Seahawks without telling me,0,Twitter Web App,
The Seahawks Wire,796447999962574848,"Seattle, WA",2023-01-19 03:00:20,"With their 2022 season now in the books, the Seattle Seahawks announced signing 10 practice squad members to reserv… https://t.co/sKD4lXKFhH",0,True Anthem,
Jordan,708148171306741760,"Seattle, WA",2023-01-19 03:00:01,@BaldyNFL @Seahawks @49ers @nbsmallerbear @charless_94 @dallascowboys And if you do what Seattle always does and do… https://t.co/cT2gBE9Yuv,0,Twitter for iPhone,
Gregg Bell,70744212,Seattle,2023-01-19 02:59:04,"Detailing what Tariq Woolen and the Seahawks learned from Kyle Shanahan's and the 49ers' deep, big-play crossers in… https://t.co/e07TbGJ7xh",4,Twitter for iPhone,
Gregg Bell,70744212,Seattle,2023-01-19 02:57:51,@stoker_daniel Agree. I used the same word in my story on it: https://t.co/xAtOlQ7NBR,0,Twitter for iPhone,
Brian Nemhauser,66154578,"Bellevue, WA",2023-01-19 02:56:04,"It's going to be a fun @RealHawkTalk tonight. Got a full crew, and tons to dive into as the Seahawks head for a hug… https://t.co/acxul3ZeKm",2,Twitter Web App,
Seattle Times Sports,22992724,"Seattle, WA",2023-01-19 02:53:24,"The Seahawks didn’t wait long to re-sign one of their key potential free agents, announcing Wednesday Pro Bowl kick… https://t.co/4OMa1fDo1z",0,Echobox,
수캐스트,791005853205659648,"Marysville, WA",2023-01-19 02:52:40,@HustleChillson Seahawks Legend https://t.co/7ypSGOXLVJ,0,Twitter for iPhone,
Mickey Bugh,540548152,"Seattle, WA",2023-01-19 02:48:16,@Seahawks @winSeahawks @Seahawks @12s @ChuckArnoldSEA Please make #touchdowncity free on gameday again. Some of us… https://t.co/fXkr4CSHZD,0,Twitter Web App,
P & Angel Jeego,88984762,"Seattle, WA",2023-01-19 02:36:37,@RussellHartness @Seahawks Yeah well deserved!,0,Twitter for Android,
nick hultz 🏌🏻,27670895,"Seattle, WA",2023-01-19 02:30:51,@SeaHawkersPod What Seahawks fan would say yes?! 😭,0,Twitter for iPhone,
Michael Adams 2,1606335981657157632,"Tacoma, WA",2023-01-19 02:25:45,Compelling argument for #TB12 to the @Seahawks #NFL  https://t.co/ie7q3TpdBC,0,Twitter for iPhone,
seattle newswire,1517978818132135936,"Seattle, Washington",2023-01-19 02:25:00,Seahawks keep Pro Bowl K Jason Myers with four-year contract  - King 5 https://t.co/arbSEELYXO,0,seattlebrief,
Gregg Bell,70744212,Seattle,2023-01-19 02:22:05,"Seahawks waste no offseason time, re-sign Pro Bowl kicker Jason Myers for 4 years, $21M. 

The extension for Myers,… https://t.co/5JqX39fs3N",7,Twitter Web App,
Tacoma News Tribune,8983922,"Tacoma, WA",2023-01-19 02:20:08,"Myers, Seattle’s kicker since 2019, made 34 of 37 field goals this past season. He’s made 87.5% of kicks in 4 years… https://t.co/5Xa6tBNbWz",0,True Anthem,
Brady Henderson,157078263,Seattle,2023-01-19 02:19:45,Seahawks give Pro Bowl K Myers 4-year deal https://t.co/1i9isL5c4D,3,Twitter Web App,
KING 5 Sports,20554999,"Seattle, WA",2023-01-19 02:19:01,"Seahawks reportedly made Jason Myers the 2nd highest paid kicker in the NFL.

https://t.co/Qaz4wT5Y41",0,SocialNewsDesk,
☂️Shannon Gardner,960418535938842624,"Seattle, WA",2023-01-19 02:14:37,@DannyDeraney @Crosbydoggy @billyjoel Rosie was disappointed about the Seahawks but is already looking forward to n… https://t.co/SsT3DLnDnX,0,Twitter for iPhone,
Shannon KasperK 💙 💚,768288047704137729,"Seattle, WA",2023-01-19 02:11:16,@Seahawks @JayMy_31 Congrats Jason!!!! Well deserved contract after a fantastic year. One of the best kickers in th… https://t.co/Q9Ex8D33f7,0,Twitter for iPhone,
Dayber,842410647874805760,Seattle,2023-01-19 02:10:38,"@RussellHartness @Seahawks or Fred Myers, home of One Stop Shopping",0,Twitter Web App,
Josh,1397208912,Seattle,2023-01-19 02:05:49,The AFC is MUCH better than the NFC. We all know it. And this is a HUGE part of the reason why. Superstar QBs are t… https://t.co/UQGFTyGOug,0,Twitter Web App,
Russell Hartness,2232160567,"Seattle, WA",2023-01-19 02:03:43,"Lock Him Up!
Jason Myers
(No relation to Michael Myers,
or Mike Myers...)
Has been extended
4 years $21.1M
@Seahawks https://t.co/GnIuhcxApi",5,Twitter for Android,
Corbin K. Smith,718393346,"Seattle, WA",2023-01-19 02:01:43,"Our latest @Locked_Seahawks is now live on all major podcast platforms!

Subscribe for free on your platform of cho… https://t.co/2wdfoeE1jC",1,Twitter Web App,
The Hawks Nest,1526327153876344833,"Seattle, WA",2023-01-19 02:01:41,I like Derek Carr. He's a good QB that got a low expectation offense in 2022. The broke back broke ass Raiders are… https://t.co/POBIXmfWns,0,Twitter for Android,
